election_year,election_date,country,election_type,post_id,post_type,post_date,modified,days_from_election,title,url,categories,source,match_score,match_reasons
2023,25/02/2023,Nigeria,Presidential,12959,post,29/01/2023,27/01/2023,-27,2023 elections: your vin’s last 5-digits do not make you eligible to vote,https://dubawa.org/2023-elections-your-vins-last-5-digits-do-not-make-you-eligible-to-vote/,5|1571,window,2,body:inec; election:election|vote|voter
2023,25/02/2023,Nigeria,Presidential,12954,post,28/01/2023,27/01/2023,-28,"fact-check: how does consumption of meat, dairy products affect climate change?",https://dubawa.org/fact-check-how-does-consumption-of-meat-dairy-products-affect-climate-change/,1571|121,window,1,election:poll
2023,25/02/2023,Nigeria,Presidential,12923,post,24/01/2023,24/01/2023,-32,"cbn introduced new credit card scheme, but cards not ready for use",https://dubawa.org/cbn-introduced-new-credit-card-scheme-but-cards-not-ready-for-use/,120|437|1571,window,1,body:nigeria
2023,25/02/2023,Nigeria,Presidential,12906,post,23/01/2023,23/01/2023,-33,all you need to know about your pvc: features and what they represent,https://dubawa.org/all-you-need-to-know-about-your-pvc-features-and-what-they-represent/,5|1572|1574,window,2,body:inec; election:election|vote|voter
2023,25/02/2023,Nigeria,Presidential,12903,post,23/01/2023,23/01/2023,-33,"ẹṣọ́ra o! ẹ má ṣe tẹ àtẹ̀jísẹ́ sí ilà fóònù 8014, bí ẹ ṣe lè ṣe àrídájú ibùdó ìdìbò yin lóri ayélujára rèé",https://dubawa.org/e%e1%b9%a3ora-o-e-ma-%e1%b9%a3e-te-atejise-si-ila-foonu-8014-bi-e-%e1%b9%a3e-le-%e1%b9%a3e-aridaju-ibudo-idibo-yin-lori-ayelujara-ree/,5|1571|1574|2450,window,2,body:inec; election:poll
2023,25/02/2023,Nigeria,Presidential,12892,post,21/01/2023,21/01/2023,-35,"2023 elections: are there invalid thumbprinting, as reported in this post?",https://dubawa.org/2023-elections-are-there-invalid-thumbprinting-as-reported-in-this-post/,5|437|1571,window,2,body:inec; election:election|vote|voter
2023,25/02/2023,Nigeria,Presidential,12883,post,19/01/2023,19/01/2023,-37,explainer: weah’s controversial opinion poll; real or phantom?,https://dubawa.org/explainer-weahs-controversial-opinion-poll-real-or-phantom/,5|1572|1960|1574,window,1,election:election|vote|voter
2023,25/02/2023,Nigeria,Presidential,12861,post,17/01/2023,17/01/2023,-39,liberia not the only eligible country to miss $1.2bn mcc grant,https://dubawa.org/liberia-not-the-only-eligible-country-to-miss-1-2bn-mcc-grant/,3136|120|437|1571|1960,window,2,body:nigeria; election:election
2023,25/02/2023,Nigeria,Presidential,12842,post,16/01/2023,16/01/2023,-40,"explainer: examining the link between covid-19 vaccine, myocarditis, and pericarditis",https://dubawa.org/explainer-examining-the-link-between-covid-19-vaccine-myocarditis-and-pericarditis/,1572|121|1574,window,2,body:nigeria; election:candidate
2023,24/06/2023,Sierra Leone,Presidential,15440,post,20/07/2023,20/07/2023,26,misleading! liberia does not have world’s highest rainfall rate,https://dubawa.org/misleading-liberia-does-not-have-worlds-highest-rainfall-rate/,1571|1960|123,window,1,election:election|presidential|legislative
2023,24/06/2023,Sierra Leone,Presidential,15433,post,19/07/2023,19/07/2023,25,call for application: icfj’s training of trainers,https://dubawa.org/call-for-application-icfjs-training-of-trainers/,1688|1576,window,1,election:election|candidate
2023,24/06/2023,Sierra Leone,Presidential,15350,post,06/07/2023,06/07/2023,12,false! all liberian party not fielding presidential ticket in october,https://dubawa.org/false-all-liberian-party-not-fielding-presidential-ticket-in-october/,5|1571|1960,window,1,election:election|vote|poll
2023,24/06/2023,Sierra Leone,Presidential,15340,post,03/07/2023,03/07/2023,9,the controversial 60% budget cut for liberia’s october elections and matters arising,https://dubawa.org/the-controversial-60-budget-cut-for-liberias-october-elections-and-matters-arising/,5|1572|1960,window,1,election:election|vote|voter
2023,24/06/2023,Sierra Leone,Presidential,15337,post,03/07/2023,02/07/2023,9,"the oic conference: can the gambia host it, or will it be postponed again?",https://dubawa.org/the-oic-conference-can-the-gambia-host-it-or-will-it-be-postponed-again/,1572|123|2815,window,1,election:poll
2023,24/06/2023,Sierra Leone,Presidential,15322,post,30/06/2023,30/06/2023,6,misleading! the invincible sports park was budgeted in 2022 national budget,https://dubawa.org/misleading-the-invincible-sports-park-was-budgeted-in-2022-national-budget/,120|1571|1960,window,1,election:election|poll
2023,24/06/2023,Sierra Leone,Presidential,15314,post,30/06/2023,30/06/2023,6,"dubawa, 34 others, secures ifcn global fact check fund",https://dubawa.org/dubawa-34-others-secures-ifcn-global-fact-check-fund/,1571|1688,window,1,body:sierra leone
2023,24/06/2023,Sierra Leone,Presidential,15265,post,26/06/2023,26/06/2023,2,"report of salary increment for tinubu, shettima, others misleading",https://dubawa.org/report-of-salary-increment-for-tinubu-shettima-others-misleading/,1571|16,window,1,election:legislative
2023,24/06/2023,Sierra Leone,Presidential,15140,post,24/06/2023,21/06/2023,0,mental health condition vs mental disorder: all you need to know about their differences,https://dubawa.org/mental-health-condition-vs-mental-disorder-all-you-need-to-know-about-their-differences/,1572|121,window,1,election:vote
2023,24/06/2023,Sierra Leone,Presidential,15167,post,23/06/2023,23/06/2023,-1,"exaggerated! liberia does not have over 230,000 registered motorcyclists and tricyclists",https://dubawa.org/exaggerated-liberia-does-not-have-over-230000-registered-motorcyclists-and-tricyclists/,1571|1960,window,1,election:election|vote|voter
2023,24/06/2023,Sierra Leone,Presidential,15153,post,22/06/2023,22/06/2023,-2,"false! lra, nec not hiring",https://dubawa.org/false-lra-nec-not-hiring/,1571|1960|123,window,1,election:election|presidential|legislative
2023,24/06/2023,Sierra Leone,Presidential,15146,post,22/06/2023,22/06/2023,-2,false! inec chairman didn t admit to declaring blurred results,https://dubawa.org/false-inec-chairman-didnt-admit-to-declaring-blurred-results/,5|1571,window,1,election:election|vote|voter
2023,24/06/2023,Sierra Leone,Presidential,15137,post,21/06/2023,21/06/2023,-3,"misleading: 56 lawmakers did not endorse weah, neither did thomas goshua",https://dubawa.org/misleading-56-lawmakers-did-not-endorse-weah-neither-did-thomas-goshua/,1571|1960|16,window,1,election:election|vote|candidate
2023,24/06/2023,Sierra Leone,Presidential,15125,post,20/06/2023,20/06/2023,-4,is british petroleum among the world s worst polluters?,https://dubawa.org/is-british-petroleum-among-the-worlds-worst-polluters/,1571|121,window,1,election:poll
2023,24/06/2023,Sierra Leone,Presidential,15099,post,16/06/2023,16/06/2023,-8,false! cdc printed l$48 billion not l$64 billion,https://dubawa.org/false-cdc-printed-l48-billion-not-l64-billion/,1571|1960|16,window,1,election:election|vote|parliament
2023,24/06/2023,Sierra Leone,Presidential,15059,post,15/06/2023,15/06/2023,-9,"nimely’s assertion ghanaian mps passed vote of no confidence against finance minister, false",https://dubawa.org/nimelys-assertion-ghanaian-mps-passed-vote-of-no-confidence-against-finance-minister-false/,1571|1960|16,window,1,election:vote|ballot|parliament
2023,24/06/2023,Sierra Leone,Presidential,15037,post,13/06/2023,13/06/2023,-11,fact-checking buhari s farewell speech as nigeria’s president,https://dubawa.org/fact-checking-buharis-farewell-speech-as-nigerias-president/,1571|16,window,1,election:election
2023,24/06/2023,Sierra Leone,Presidential,14993,post,08/06/2023,08/06/2023,-16,weah did not win every election in grand bassa county,https://dubawa.org/weah-did-not-win-every-election-in-grand-bassa-county/,1571|1960,window,1,election:election|poll|run-off
2023,24/06/2023,Sierra Leone,Presidential,14956,post,05/06/2023,05/06/2023,-19,"koijee’s claim all opposition members are former government officials, false",https://dubawa.org/koijees-claim-all-opposition-members-are-former-government-officials-false/,1571|1960|16,window,1,election:election|vote|presidential
2023,24/06/2023,Sierra Leone,Presidential,14948,post,05/06/2023,05/06/2023,-19,"buhari’s claim on nigeria’s inflation rate, misleading",https://dubawa.org/buharis-claim-on-nigerias-inflation-rate-misleading/,1571|16,window,1,election:election|poll|presidential
2023,24/06/2023,Sierra Leone,Presidential,14930,post,02/06/2023,02/06/2023,-22,"unity party exited government with 12.4% inflation, not 30% in 2017",https://dubawa.org/unity-party-exited-government-with-12-4-inflation-not-30-in-2017/,120|1571|1960,window,1,election:election|presidential|legislative
2023,24/06/2023,Sierra Leone,Presidential,14904,post,01/06/2023,01/06/2023,-23,the threat of disinformation: how ai is fuelling an information war and testing human scepticism,https://dubawa.org/the-threat-of-disinformation-how-ai-is-fuelling-an-information-war-and-testing-human-scepticism/,1572|123,window,1,election:candidate|presidential
2023,24/06/2023,Sierra Leone,Presidential,14890,post,31/05/2023,31/05/2023,-24,"altered news images about tinubu s nysc allowance reduction, trends on whatsapp",https://dubawa.org/altered-news-images-about-tinubus-nysc-allowance-reduction-trends-on-whatsapp/,120|1571|16,window,1,election:election
2023,24/06/2023,Sierra Leone,Presidential,14865,post,30/05/2023,30/05/2023,-25,"dubawa, nfc, report shows prevalence of misinformation, disinformation during nigeria 2023 elections",https://dubawa.org/dubawa-nfc-report-shows-prevalence-of-misinformation-disinformation-during-nigeria-2023-elections/,5|1688|1576|1573,window,1,election:election|presidential
2023,24/06/2023,Sierra Leone,Presidential,14855,post,26/05/2023,26/05/2023,-29,false! senator karnga-lawrence not part of 19 others who endorsed amb. boakai in 2017,https://dubawa.org/false-senator-karnga-lawrence-not-part-of-19-others-who-endorsed-amb-boakai-in-2017/,5|1571|1960,window,1,election:election|vote|poll
2023,24/06/2023,Sierra Leone,Presidential,14816,post,23/05/2023,23/05/2023,-32,false! police vehicle arrested with drugs in presidential convoy was in 2010,https://dubawa.org/false-police-vehicle-arrested-with-drugs-in-presidential-convoy-was-in-2010/,1571|1960|16,window,1,election:election|poll|candidate
2023,24/06/2023,Sierra Leone,Presidential,14791,post,22/05/2023,22/05/2023,-33,typological analysis of fact-checking by the nigeria fact-checkers’ coalition during the 2023 elections,https://dubawa.org/typological-analysis-of-fact-checking-by-the-nigeria-fact-checkers-coalition-during-the-2023-elections/,5|1571|1573,window,1,election:election|vote|voter
2023,24/06/2023,Sierra Leone,Presidential,14776,post,20/05/2023,19/05/2023,-35,how inec s failure to fully upload results on irev portal is fuelling misinformation,https://dubawa.org/how-inecs-failure-to-fully-upload-results-on-irev-portal-is-fuelling-misinformation/,5|1572,window,1,election:election|poll|candidate
2023,24/06/2023,Sierra Leone,Presidential,14739,post,17/05/2023,17/05/2023,-38,false! senator johnson won more than 50% of total registered votes in nimba county,https://dubawa.org/false-senator-johnson-won-more-than-50-of-total-registered-votes-in-nimba-county/,5|1571|1960,window,1,election:election|vote|voter
2023,24/06/2023,Sierra Leone,Presidential,14733,post,16/05/2023,21/12/2023,-39,"peter obi’s legal team members not only igbos, as claimed by twitter users",https://dubawa.org/peter-obis-legal-team-members-not-only-igbos-as-claimed-by-twitter-users/,1571|16,window,1,election:election|candidate|presidential
2023,24/06/2023,Sierra Leone,Presidential,14720,post,15/05/2023,18/05/2023,-40,"false! tinubu not giving n20,000 as swearing-in celebration fund",https://dubawa.org/false-tinubu-not-giving-n20000-as-swearing-in-celebration-fund/,1571|16,window,1,election:election|vote
2023,24/06/2023,Sierra Leone,Presidential,31647,post,04/09/2026,04/09/2026,1168,misleading! guinea has not imposed blanket travel ban on sierra leoneans,https://dubawa.org/misleading-guinea-has-not-imposed-blanket-travel-ban-on-sierra-leoneans/,1268,category-only,5,category:1268; title:sierra leone
2023,24/06/2023,Sierra Leone,Presidential,31638,post,04/09/2026,04/09/2026,1168,false! hansi flick has not resigned as barcelona head coach,https://dubawa.org/false-hansi-flick-has-not-resigned-as-barcelona-head-coach/,1268|1571,category-only,3,category:1268
2023,24/06/2023,Sierra Leone,Presidential,31376,post,25/08/2026,25/08/2026,1158,false! summa group is not owned by drug lord bolle jos,https://dubawa.org/false-summa-group-is-not-owned-by-drug-lord-bolle-jos/,123|1268,category-only,5,category:1268; body:sierra leone; body:freetown
2023,24/06/2023,Sierra Leone,Presidential,31206,post,18/08/2026,18/08/2026,1151,false! atiku abubakar has not stepped down for peter obi ahead of nigeria’s 2027 election,https://dubawa.org/false-atiku-abubakar-has-not-stepped-down-for-peter-obi-ahead-of-nigerias-2027-election/,1268,category-only,4,category:1268; election:election|candidate|presidential
2023,24/06/2023,Sierra Leone,Presidential,31201,post,18/08/2026,18/08/2026,1151,false! kevin de bruyne has not joined inter miami on $7 million deal,https://dubawa.org/false-kevin-de-bruyne-has-not-joined-inter-miami-on-7-million-deal/,1268|1571,category-only,3,category:1268
2023,24/06/2023,Sierra Leone,Presidential,31192,post,18/08/2026,18/08/2026,1151,"false! viral image claiming laj arrested for stealing phone, photoshopped",https://dubawa.org/false-viral-image-claiming-laj-arrested-for-stealing-phone-photoshopped/,1571|437|1268,category-only,6,category:1268; body:sierra leone; body:julius maada bio; body:maada bio
2023,24/06/2023,Sierra Leone,Presidential,31184,post,18/08/2026,18/08/2026,1151,false! burna boy not honoured by trump at white house,https://dubawa.org/false-burna-boy-not-honoured-by-trump-at-white-house/,1571|437|1268,category-only,3,category:1268
2023,24/06/2023,Sierra Leone,Presidential,31169,post,17/08/2026,17/08/2026,1150,"viral photo of burna boy, davido performing together at grand areba, barcelona, ai-generated",https://dubawa.org/viral-photo-of-burna-boy-davido-performing-together-at-grand-areba-barcelona-ai-generated/,437|1268,category-only,3,category:1268
2023,24/06/2023,Sierra Leone,Presidential,30900,post,11/08/2026,11/08/2026,1144,"viral photos claiming president bio, family attended 2026 world cup final, ai-generated",https://dubawa.org/viral-photos-claiming-president-bio-family-attended-2026-world-cup-final-ai-generated/,1571|1268,category-only,6,category:1268; body:sierra leone; body:julius maada bio; body:maada bio
2023,24/06/2023,Sierra Leone,Presidential,30865,post,11/08/2026,11/08/2026,1144,false! kiki ramos not argentina’s first black footballer,https://dubawa.org/false-kiki-ramos-not-argentinas-first-black-footballer/,1571|1268,category-only,3,category:1268
2023,24/06/2023,Sierra Leone,Presidential,30798,post,08/08/2026,08/08/2026,1141,false! chelsea has not sacked manager xabi alonso,https://dubawa.org/false-chelsea-has-not-sacked-manager-xabi-alonso/,1571|3815|1268,category-only,3,category:1268
2023,24/06/2023,Sierra Leone,Presidential,30793,post,08/08/2026,08/08/2026,1141,"false! viral images of president trump visiting sierra leone, ai-generated",https://dubawa.org/false-viral-images-of-president-trump-visiting-sierra-leone-ai-generated/,1571|1268,category-only,8,category:1268; title:sierra leone; body:freetown; body:julius maada bio; body:maada bio
2023,24/06/2023,Sierra Leone,Presidential,30769,post,06/08/2026,06/08/2026,1139,false! illicit drugs not intercepted on aircraft at lungi airport,https://dubawa.org/false-illicit-drugs-not-intercepted-on-aircraft-at-lungi-airport/,1268,category-only,5,category:1268; body:sierra leone; body:freetown
2023,24/06/2023,Sierra Leone,Presidential,30636,post,28/07/2026,28/07/2026,1130,false! pedro porro has not agreed to transfer to barcelona,https://dubawa.org/false-pedro-porro-has-not-agreed-to-transfer-to-barcelona/,1571|1268,category-only,3,category:1268
2023,24/06/2023,Sierra Leone,Presidential,30578,post,26/07/2026,26/07/2026,1128,"viral image showing welcome to freetown, sierra leone, ai-generated",https://dubawa.org/viral-image-showing-welcome-to-freetown-sierra-leone-ai-generated/,1268,category-only,7,category:1268; title:sierra leone; title:freetown
2023,24/06/2023,Sierra Leone,Presidential,30550,post,25/07/2026,25/07/2026,1127,false! apc denies claim fatima bio became registered member of the party,https://dubawa.org/false-apc-denies-claim-fatima-bio-became-registered-member-of-the-party/,1571|3815|16|1268,category-only,5,category:1268; body:sierra leone; body:maada bio
2023,24/06/2023,Sierra Leone,Presidential,30513,post,23/07/2026,28/07/2026,1125,false! egypt has not banned messi from entering the country,https://dubawa.org/false-egypt-has-not-banned-messi-from-entering-the-country/,1571|437|1268,category-only,3,category:1268
